date,label,avg.temp_A,avg.temp_B,avg.temp_C,avg.temp_D,avg.temp_E,avg.wind.speed_A,avg.wind.speed_B,avg.wind.speed_C,avg.wind.speed_D,avg.wind.speed_E,max.inst.wind.speed_A,max.inst.wind.speed_B,max.inst.wind.speed_C,max.inst.wind.speed_D,max.inst.wind.speed_E,max.inst.wind.speed.dir_A,max.inst.wind.speed.dir_B,max.inst.wind.speed.dir_C,max.inst.wind.speed.dir_D,max.inst.wind.speed.dir_E,max.temp_A,max.temp_B,max.temp_C,max.temp_D,max.temp_E,max.wind.speed_A,max.wind.speed_B,max.wind.speed_C,max.wind.speed_D,max.wind.speed_E,max.wind.speed.dir_A,max.wind.speed.dir_B,max.wind.speed.dir_C,max.wind.speed.dir_D,max.wind.speed.dir_E,min.atmos.pressure_A,min.atmos.pressure_B,min.atmos.pressure_C,min.atmos.pressure_D,min.atmos.pressure_E,min.temp_A,min.temp_B,min.temp_C,min.temp_D,min.temp_E,precipitation_A,precipitation_B,precipitation_C,precipitation_D,precipitation_E
a9b408de,2,26.7,25.9,25.5,26.5,22.4,2.1,1.2,1.0,1.1,0.6,9.6,7.1,6.2,6.9,6.4,6,6,6,4,4,33.1,31.8,33.2,32.9,29.5,6.4,3.8,2.4,4.1,2.3,6,6,6,6,4,1008.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,23.1,21.3,21.7,23.3,18.5,0.0,0.0,0.0,0.0,0.0
aa147815,2,16.9,16.1,15.5,17.3,13.2,2.0,1.6,1.3,1.6,1.1,9.0,7.9,7.8,9.0,8.2,5,2,6,6,1,27.0,26.0,25.7,28.4,23.3,6.0,4.5,2.9,4.9,2.6,3,1,6,6,3,1012.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,7.1,5.8,6.3,6.9,3.5,0.0,0.0,0.0,0.0,0.0
aa572500,1,22.8,22.5,21.0,23.2,19.1,1.6,1.7,0.6,1.1,0.6,5.9,9.1,3.2,4.5,4.3,3,2,0,6,5,26.0,26.3,25.1,27.5,23.1,4.5,6.0,1.5,2.9,1.8,3,2,0,6,4,998.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.6,20.0,17.4,20.6,15.3,2.5,2.0,3.0,0.5,2.5
ab93a519,1,14.8,14.3,13.9,15.5,12.5,1.1,1.6,0.9,0.8,0.4,5.2,6.5,6.0,3.5,2.4,6,4,1,6,7,18.1,21.6,18.6,17.8,16.8,3.2,3.8,2.0,2.0,1.4,6,5,1,6,6,1022.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,10.9,8.3,9.9,12.4,7.1,0.5,0.0,0.0,1.5,1.0
ac2a3587,2,20.7,19.2,19.1,20.9,15.4,2.3,2.4,1.0,1.5,0.8,12.0,9.9,4.1,6.1,5.2,2,2,7,6,4,27.9,25.9,27.4,28.2,23.3,7.1,6.0,2.0,3.5,2.5,2,2,6,3,4,1016.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.3,14.1,14.2,16.6,10.6,0.0,0.0,0.0,0.0,0.5
add1f35f,1,12.9,11.2,11.0,12.3,11.7,3.0,3.6,0.9,1.3,1.1,12.2,17.8,7.0,8.7,9.9,4,6,6,6,3,19.2,18.9,18.4,20.8,17.0,7.4,9.3,2.5,4.5,3.7,4,4,6,6,1,1008.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,6.8,2.2,5.8,5.5,5.6,12.5,20.5,28.5,13.5,42.0
adfeed55,2,12.2,11.1,9.5,11.9,7.7,2.2,2.3,1.0,0.9,0.8,12.3,10.5,7.8,6.7,6.4,7,2,6,6,3,20.4,19.0,17.7,21.5,16.8,8.4,6.6,2.2,3.5,2.7,3,2,6,6,3,1013.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,6.8,5.3,5.8,6.6,2.1,0.0,0.0,0.0,0.0,0.0
ae1a0e74,2,11.2,10.8,10.7,11.5,9.3,1.0,0.7,0.8,0.7,0.3,4.3,4.0,4.5,5.0,2.2,5,2,2,6,1,12.1,11.6,12.1,12.8,11.3,2.7,2.8,1.8,2.7,1.1,1,2,0,6,3,1014.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,10.3,9.4,8.8,9.6,5.6,15.5,7.0,9.5,17.0,15.0
ae42dbe5,2,23.7,23.4,22.2,23.6,19.8,1.8,1.4,1.0,1.2,0.5,7.1,7.0,6.1,6.5,4.9,4,6,6,6,6,30.9,32.5,31.0,30.7,27.6,5.1,4.0,2.5,4.0,1.8,4,6,6,6,4,1004.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,19.2,18.6,17.9,18.3,15.5,0.0,0.0,0.0,0.0,0.5
ae83b498,2,23.7,22.0,21.9,24.2,19.8,1.9,1.2,0.9,1.0,0.7,9.2,9.5,5.3,5.1,5.6,6,6,6,6,3,30.3,28.5,28.6,32.3,27.0,6.6,5.7,1.9,3.3,2.4,6,6,2,6,3,1014.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,18.3,16.6,17.3,19.1,14.7,0.0,0.0,0.0,0.0,0.0
aecc3cae,2,20.4,20.2,19.6,21.2,16.2,2.5,2.5,1.3,1.8,0.8,11.1,11.5,6.9,8.2,7.1,6,4,6,6,5,28.0,28.6,28.2,29.6,24.8,6.9,6.0,2.8,4.6,3.2,4,4,6,6,4,1012.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.7,13.3,12.7,14.0,9.2,0.0,0.0,0.0,0.0,0.0
aee35c1d,2,4.0,1.8,2.4,4.9,0.8,3.4,1.7,0.8,1.6,1.1,15.1,10.9,5.8,9.9,11.4,7,4,7,5,1,10.7,10.2,8.1,11.9,7.6,10.3,6.5,2.1,4.8,4.6,7,6,6,0,3,1016.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-2.4,-4.9,-2.8,-2.4,-5.0,0.0,0.0,0.0,0.0,0.0
af91095a,1,16.9,16.0,15.7,17.6,14.1,1.6,3.0,0.8,0.9,0.4,7.4,10.0,3.6,6.6,4.4,0,2,3,7,4,21.9,22.2,21.2,22.4,18.7,4.3,6.3,1.7,3.7,1.8,0,1,1,6,4,1000.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,14.7,13.4,12.4,15.6,10.1,17.5,22.5,19.0,20.0,19.5
afd91ce2,1,4.3,3.8,3.7,5.0,0.9,1.2,1.3,1.1,0.9,0.8,6.4,5.3,5.9,4.7,4.1,2,2,0,6,4,12.9,12.1,12.2,13.3,10.3,4.4,2.9,1.8,2.9,2.7,1,1,2,6,4,1027.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-1.3,-1.6,-1.2,1.0,-4.7,0.0,0.0,0.0,0.0,0.0
b03d0c95,1,6.4,5.4,7.2,7.4,7.4,0.8,0.8,0.8,0.7,0.4,3.5,4.1,7.5,3.4,4.8,3,0,1,6,4,9.8,9.5,9.6,10.6,11.1,3.0,2.2,2.1,2.1,1.9,3,5,0,6,4,1013.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,3.4,0.7,4.6,4.4,2.7,5.5,11.0,8.0,7.0,15.5
b0a3ab62,2,18.4,17.2,16.8,18.1,13.7,1.4,1.5,1.2,1.0,0.8,6.6,6.2,6.2,5.7,4.3,4,6,7,6,4,27.2,26.9,26.5,28.1,23.5,4.2,3.3,2.3,3.1,2.6,7,6,1,6,4,1017.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,11.1,9.6,10.3,11.2,5.9,0.0,0.0,0.0,0.0,0.0
b0ce4adc,1,2.6,1.6,-0.1,2.4,-2.2,2.3,2.8,0.7,1.2,1.1,13.8,9.8,5.4,8.0,8.1,3,2,6,6,7,10.3,7.9,7.2,10.9,3.7,7.8,6.0,2.0,4.6,3.4,7,2,6,6,3,1022.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-2.0,-2.8,-3.8,-2.2,-7.0,0.0,0.0,0.0,0.0,0.0
b0d20f22,0,19.9,20.1,19.7,19.4,17.6,1.2,2.3,1.1,0.9,0.4,5.7,8.6,6.1,3.8,3.5,7,1,1,3,4,24.8,25.6,24.5,22.5,23.0,4.0,5.3,2.0,2.0,1.7,3,1,1,5,6,1006.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.2,15.3,16.5,16.3,13.5,4.0,3.5,3.0,3.5,7.5
b1fdc5ae,1,23.1,22.8,21.5,23.0,20.2,1.9,2.5,0.5,1.0,0.5,9.8,9.8,5.0,4.7,5.5,6,4,3,6,5,28.0,28.0,26.3,28.4,24.8,6.3,6.4,1.6,2.6,2.4,6,6,6,6,4,1011.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.9,20.3,19.3,20.1,17.8,19.5,8.5,50.5,5.0,9.5
b2b23881,2,28.3,28.2,26.1,28.0,23.5,2.3,2.0,1.0,1.6,0.6,10.5,9.1,6.3,7.7,5.5,6,4,6,6,1,35.4,36.6,32.8,35.3,31.1,6.4,4.5,2.7,4.2,2.1,4,4,6,6,3,1001.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,23.4,21.2,21.5,22.2,18.4,0.0,0.0,0.0,0.0,0.0
b303622d,1,28.6,27.2,26.0,28.0,23.2,2.3,1.4,0.8,1.2,0.7,8.9,6.2,6.2,5.1,5.2,3,4,6,6,6,36.4,35.1,33.4,36.7,31.1,6.1,3.9,2.1,3.0,2.2,7,5,6,6,4,1007.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,22.7,22.3,21.8,21.9,17.4,0.0,0.5,0.0,0.0,0.0
b3e40f1c,1,24.6,22.9,22.1,23.5,19.6,2.7,3.4,0.8,1.2,0.9,13.2,12.9,5.0,9.3,7.3,3,2,6,6,7,30.8,29.0,29.8,31.3,26.9,9.3,8.3,2.1,4.7,2.7,7,2,6,6,3,1000.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.5,19.0,17.0,18.6,14.8,0.0,0.0,0.5,0.0,0.5
b3ea43d8,2,21.9,21.7,21.3,22.6,17.1,2.9,2.7,1.3,2.1,0.9,12.5,9.8,7.3,10.0,7.0,4,6,6,6,4,29.5,29.6,28.8,30.4,25.5,7.5,5.3,3.2,5.3,3.0,4,2,6,6,6,1004.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.7,14.8,15.2,16.8,11.2,0.0,0.0,0.0,0.0,0.0
b412dc27,1,20.8,20.5,20.8,21.0,17.9,0.9,1.1,0.5,0.9,0.4,3.3,6.8,3.9,4.5,2.8,5,2,6,6,4,22.3,22.2,23.6,24.0,20.3,2.4,4.3,1.5,2.8,1.8,3,2,6,6,4,1007.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,19.3,18.7,18.9,19.3,15.9,18.0,7.5,1.5,27.5,27.0
b4d1cb3e,1,-0.8,-1.6,-1.5,0.5,-4.2,5.3,4.5,1.3,2.6,1.9,16.8,14.0,10.5,13.9,11.2,6,6,6,6,1,2.3,1.7,1.4,3.6,-2.0,10.9,7.5,3.0,7.7,5.0,6,4,6,6,3,1000.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-4.8,-5.2,-5.0,-2.8,-8.4,0.5,0.5,4.5,0.0,4.0
b54ff73e,1,10.8,10.4,9.6,11.3,7.2,1.6,2.5,0.7,1.0,0.4,6.0,9.1,4.5,4.2,3.1,6,2,6,6,6,15.0,15.0,14.7,13.8,11.7,4.4,5.6,2.3,2.5,1.9,6,2,6,6,4,1019.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,6.1,6.8,5.0,9.2,1.8,0.0,0.0,0.0,0.0,0.0
b592908b,2,19.1,18.1,17.0,19.0,15.7,2.5,2.4,1.0,1.5,1.0,12.6,13.4,6.5,6.5,7.8,3,6,7,6,7,27.2,26.4,25.9,28.7,23.7,7.6,6.0,2.6,4.0,2.6,3,2,6,6,4,1005.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,11.8,11.1,9.5,11.3,9.2,0.0,0.0,0.0,0.0,0.0
b5bab358,1,26.0,25.0,23.2,25.0,21.1,2.6,2.3,0.7,1.4,0.5,11.3,10.6,4.4,7.2,3.7,6,4,6,6,6,32.0,31.5,29.8,30.8,28.0,7.6,6.1,1.7,4.0,1.5,6,4,7,6,4,1008.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.4,21.0,19.4,20.6,16.4,4.0,0.0,1.0,12.0,8.5
b70f02ff,2,15.8,14.1,13.7,15.4,10.5,3.4,2.0,1.1,1.4,1.4,15.1,11.7,9.0,9.3,10.4,3,7,6,6,6,22.2,20.2,20.7,23.1,17.4,9.7,5.5,2.7,4.9,3.7,6,3,6,6,3,1001.0,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,10.4,7.8,7.1,9.9,4.3,0.0,0.0,0.0,0.0,0.0
b721e2e8,2,20.4,20.2,19.6,20.4,16.9,2.0,1.9,1.2,1.8,0.9,11.5,8.3,6.9,9.0,7.0,4,6,6,6,0,28.9,28.4,27.9,30.5,25.6,8.1,5.0,2.7,5.4,2.8,4,6,6,6,6,1007.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.1,11.5,12.8,12.6,9.4,0.0,0.0,0.0,0.0,0.0
b807fd87,2,10.9,9.3,8.3,10.7,6.2,2.0,3.0,0.9,1.1,0.8,9.9,10.8,6.2,8.6,6.3,2,2,0,6,7,17.4,15.2,16.1,19.0,13.5,5.5,6.2,1.9,5.4,2.3,2,2,4,6,6,1015.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,5.3,3.7,3.5,5.7,0.3,0.0,0.0,0.0,0.0,0.0
b8da9a32,2,16.7,16.0,15.1,17.8,13.1,1.5,1.4,0.9,1.6,0.6,9.2,8.2,6.3,8.4,7.4,7,1,6,2,4,23.6,23.5,23.1,25.6,20.6,5.1,5.4,2.4,5.3,2.8,4,2,6,2,4,1003.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,13.0,12.6,11.8,14.1,8.2,4.0,5.0,18.5,1.5,4.5
b97e0343,1,8.9,8.0,7.9,9.2,5.8,1.5,1.3,1.0,0.8,0.7,5.9,7.5,6.2,5.0,7.7,6,6,3,6,1,17.2,16.0,15.0,19.0,16.1,4.1,4.8,2.3,2.8,3.1,3,6,2,6,3,1022.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,1.8,0.3,2.3,3.2,-1.3,0.0,0.0,0.0,0.0,0.0
b9eefa3f,2,5.9,5.7,5.0,6.3,3.6,1.0,1.1,0.7,0.7,0.5,6.9,9.3,5.4,4.1,3.4,7,6,1,6,3,7.5,7.8,6.9,8.6,8.6,5.3,5.3,1.5,2.4,1.6,7,6,2,6,3,1017.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,4.0,3.4,3.3,4.3,1.1,21.0,16.0,29.5,15.5,38.0
ba306932,0,21.4,20.7,20.7,20.9,19.4,3.1,4.7,0.8,1.2,1.7,10.1,16.1,8.6,8.6,13.9,6,4,6,3,3,22.5,22.2,21.6,22.8,20.9,5.7,8.8,2.3,3.6,3.8,7,4,6,3,1,1007.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.6,19.5,19.5,18.9,17.9,75.0,50.0,125.5,121.0,200.5
ba30bb1d,1,22.1,21.6,19.6,21.2,18.1,3.4,3.1,0.6,1.1,0.6,9.6,12.1,5.2,7.6,7.2,3,6,7,6,6,28.0,27.5,25.7,29.2,24.3,6.9,6.3,2.4,4.3,2.9,7,6,6,6,4,1005.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,18.5,18.2,16.8,17.5,14.8,4.0,0.5,4.0,10.5,13.0
ba567c76,2,4.3,4.5,2.2,4.7,2.0,2.3,3.2,0.8,1.2,1.6,14.8,16.9,4.7,8.2,12.2,7,5,1,5,7,11.3,12.3,8.9,12.8,8.9,10.0,9.3,1.7,4.9,4.3,7,4,2,2,3,1018.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-1.7,-2.6,-1.7,-0.8,-4.0,0.0,0.0,0.0,0.0,0.0
baf139a2,1,6.0,5.6,5.3,6.7,3.3,1.2,1.0,1.0,0.8,0.5,8.1,6.4,6.1,5.6,2.5,7,3,2,6,7,10.7,11.5,10.5,11.9,9.3,5.6,3.8,1.8,2.6,1.3,7,3,2,6,3,1019.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,2.3,0.2,1.6,2.4,-2.1,11.0,9.0,17.0,10.0,15.0
bc64ed3a,2,28.2,28.3,25.9,28.7,23.7,2.0,2.5,0.8,1.4,0.8,9.7,9.2,6.0,7.1,7.1,6,1,6,6,6,36.3,36.7,33.3,37.0,32.1,6.0,5.9,2.5,4.0,2.7,6,2,6,6,1,1001.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,24.1,23.3,22.2,22.3,18.7,0.0,0.0,1.0,0.0,9.0
bc7d28e0,2,21.1,20.3,19.4,20.9,16.8,1.9,1.4,0.6,0.8,0.5,8.8,8.1,5.1,5.4,3.9,7,6,6,6,6,25.0,24.9,23.4,25.2,22.9,6.2,6.7,2.2,3.2,1.6,7,6,6,6,4,1010.4,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,17.4,15.8,16.7,17.8,12.5,0.0,0.0,0.5,0.0,0.0
bc988b1a,2,8.3,7.7,6.8,8.7,4.4,2.3,2.5,1.4,1.5,0.9,11.3,10.6,6.9,8.3,9.2,6,4,6,7,3,17.4,17.0,16.5,18.3,13.7,6.9,5.9,3.1,4.6,2.6,7,4,6,6,3,1016.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-0.3,-1.6,-0.9,0.3,-3.8,0.0,0.0,0.0,0.0,0.0
bdbe8e1b,2,-1.8,-2.1,-4.2,-1.3,-7.2,3.7,3.2,0.5,1.0,0.7,12.6,9.4,5.0,7.4,7.7,6,4,6,6,2,3.4,2.7,0.3,5.3,-1.0,9.2,5.6,2.3,3.9,2.7,6,6,6,6,3,1015.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-6.2,-5.7,-8.1,-5.8,-12.6,0.0,0.0,0.5,0.0,0.5
be5e0fa5,1,23.0,21.8,21.3,22.4,19.4,2.0,2.0,0.4,1.0,0.6,7.2,10.1,3.4,4.9,8.9,7,4,6,6,6,25.3,24.3,23.2,25.9,24.5,4.9,5.7,1.2,2.4,2.9,6,6,0,2,1,1007.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,21.1,20.2,20.2,20.9,17.1,11.5,15.5,53.0,14.0,22.5
bee1e69c,1,17.0,16.1,14.9,16.7,12.7,3.1,2.8,0.8,1.0,1.1,14.0,13.2,6.8,10.1,8.3,7,4,6,6,3,22.1,23.0,19.6,22.1,17.7,9.3,6.6,2.1,3.7,3.3,7,4,6,6,3,999.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,14.4,12.7,10.4,13.9,9.2,3.5,3.0,7.0,1.5,4.0
bf4752ab,2,8.0,7.3,4.8,8.0,3.1,3.3,2.4,0.8,1.1,1.1,14.4,13.5,6.4,8.4,8.9,3,3,6,6,7,15.1,13.2,12.7,15.4,10.1,8.9,6.9,2.4,4.4,3.4,7,3,6,6,3,1011.7,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,3.4,1.8,0.9,3.4,-1.2,0.0,0.0,0.0,0.0,0.0
bf8d0273,2,2.7,1.5,1.4,2.4,-0.1,1.5,1.7,0.9,0.8,0.8,6.9,9.6,5.9,5.5,4.9,1,2,6,4,3,9.6,8.3,8.6,10.5,6.6,5.0,5.9,2.6,2.5,2.2,1,2,6,6,4,1026.3,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-2.3,-3.0,-3.4,-2.3,-4.3,0.0,0.0,0.0,0.0,0.0
bf91079b,2,10.4,9.9,8.5,10.4,6.5,3.9,3.0,0.8,1.0,1.6,16.0,13.2,8.0,9.6,11.8,7,6,7,2,1,15.4,16.5,13.0,16.1,11.0,11.9,7.4,3.2,4.8,4.5,7,3,6,2,7,1009.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,3.1,2.1,1.5,3.3,-0.8,9.5,10.0,28.0,5.0,21.0
bff9e068,0,19.5,19.7,18.5,19.8,15.5,2.5,2.4,1.0,1.8,0.6,11.2,10.8,6.7,11.0,6.0,4,6,6,6,4,27.0,26.7,25.3,27.4,23.8,7.0,6.8,2.6,4.5,2.2,4,6,6,6,4,1007.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,14.4,14.5,13.0,14.0,9.2,1.0,0.0,0.5,0.5,2.0
c03a525c,0,26.1,26.1,25.6,25.0,21.9,4.4,2.9,2.1,2.0,1.2,15.2,13.5,14.1,18.8,9.7,6,5,7,7,4,31.1,32.4,30.4,29.6,25.2,9.9,7.2,4.4,7.4,2.8,6,5,6,7,4,995.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,23.0,22.5,22.2,22.8,20.5,2.5,0.5,7.5,30.5,61.0
c05a75d2,1,17.2,16.3,16.2,17.9,13.9,1.3,1.2,1.2,1.2,0.6,7.0,4.7,7.8,5.8,3.4,2,1,1,6,4,26.2,26.0,25.5,26.8,22.8,5.1,2.8,2.4,3.2,2.1,3,2,2,6,6,1012.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,9.9,7.6,9.8,11.9,7.1,0.0,0.0,0.0,0.0,0.0
c257e6a0,1,21.3,20.9,20.9,22.2,18.6,1.4,1.0,0.4,1.0,0.5,10.2,7.0,3.3,3.8,7.5,3,4,2,6,1,25.9,24.9,25.4,26.6,23.2,7.1,3.6,1.3,2.6,2.7,3,6,6,6,2,1012.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,20.0,19.2,19.4,19.5,15.1,54.0,45.0,69.5,38.0,55.5
c261ecf9,2,2.1,1.4,0.3,2.1,-1.1,1.6,1.1,1.0,0.9,0.8,10.2,4.7,5.9,5.6,4.4,3,5,6,6,6,10.4,10.2,8.7,11.2,7.1,7.5,2.7,2.3,3.2,1.9,7,4,6,6,6,1022.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-4.6,-5.4,-4.7,-4.2,-7.2,0.0,0.0,0.0,0.0,0.0
c39f2713,2,0.4,-1.1,-1.8,0.7,-2.6,2.3,2.3,1.0,1.0,0.7,8.6,10.8,7.6,6.3,8.6,6,6,1,6,6,8.5,7.9,6.9,9.3,4.8,5.6,6.5,2.4,3.7,2.5,6,6,6,6,4,1020.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-6.1,-9.0,-8.1,-5.2,-10.7,0.0,0.0,0.0,0.0,0.0
c3ba48b7,2,5.7,4.6,3.4,5.3,1.0,4.7,2.7,0.5,1.3,1.2,15.6,10.1,3.4,8.9,11.5,7,6,2,0,7,9.5,9.6,6.1,12.3,5.7,9.7,6.3,1.4,4.4,4.4,6,6,6,2,7,1000.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,0.9,0.2,0.7,1.2,-2.2,0.0,0.0,2.0,0.0,0.0
c4195b2a,2,15.4,15.2,14.7,15.1,12.3,1.1,0.9,0.7,0.9,0.4,4.4,4.3,5.1,6.3,2.8,6,6,3,6,4,18.3,18.5,17.5,19.4,16.9,3.2,2.6,1.9,4.1,1.4,6,6,1,6,4,1015.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,12.7,12.0,11.9,11.9,8.7,0.0,0.0,1.0,0.5,1.0
c4c4c684,2,9.7,8.0,6.9,9.0,6.1,4.7,6.0,0.7,1.6,0.8,20.8,18.4,6.3,12.0,7.0,3,4,6,6,0,14.3,13.2,11.7,16.2,12.0,12.7,8.7,1.8,6.5,2.5,3,4,6,6,3,1001.5,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,2.2,0.8,-0.3,2.0,-1.9,20.5,28.0,31.5,31.0,36.5
c5973fc2,1,4.8,4.2,2.6,5.3,2.2,2.9,1.8,0.8,1.1,1.0,15.6,10.0,5.9,6.9,8.9,7,6,6,6,3,14.4,14.6,12.0,16.6,11.4,10.6,6.0,2.6,3.6,3.5,7,6,6,6,3,1018.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-3.2,-4.5,-4.1,-2.6,-4.6,0.0,0.0,0.0,0.0,0.0
c5f1facd,2,6.5,4.9,5.8,7.0,2.8,2.1,4.8,0.8,0.7,0.9,9.1,12.2,5.2,4.1,5.6,2,2,0,6,4,9.3,8.0,8.8,10.0,6.5,5.0,7.4,1.7,2.2,2.9,2,2,0,6,4,1016.9,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,2.8,0.6,-0.5,2.9,-1.3,0.5,1.5,0.5,2.5,1.0
c69a9de8,2,0.2,-0.5,-1.9,-0.1,-4.0,4.2,3.7,0.8,1.2,1.9,15.1,18.1,8.5,8.2,12.0,7,3,6,6,3,4.3,3.2,2.9,5.8,-1.0,8.5,9.2,3.5,4.2,4.2,7,3,6,6,3,1015.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-4.5,-4.1,-6.9,-4.6,-8.9,0.0,0.0,0.5,0.0,0.0
c6c50d60,1,21.7,19.7,18.6,21.1,17.7,3.2,3.2,0.7,1.1,0.7,13.5,12.1,4.1,6.4,7.2,7,2,7,7,3,26.8,24.4,24.3,28.9,23.4,9.7,7.5,1.7,3.3,2.9,7,2,7,7,3,996.8,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,16.8,16.0,15.4,17.3,13.9,4.0,0.5,10.0,4.5,4.5
c7560b77,2,20.5,20.2,19.1,21.0,17.6,1.7,1.3,0.7,0.8,0.5,6.7,9.1,5.5,5.4,5.5,6,4,6,6,4,25.0,24.3,22.9,26.8,23.3,4.9,4.0,2.1,3.0,2.2,6,6,2,6,6,1004.2,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,17.3,16.9,15.1,18.1,14.5,0.5,0.0,2.5,0.5,0.0
c8df8f36,0,20.7,20.2,20.6,20.6,19.0,1.9,1.2,0.5,0.9,0.5,6.7,6.4,4.3,3.1,6.1,7,2,6,2,1,23.1,22.5,22.9,22.4,21.6,4.6,3.8,1.7,2.1,2.1,7,3,2,2,3,1008.1,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,19.0,18.3,18.7,19.3,16.6,69.5,64.0,60.5,122.0,126.5
c8f4964e,2,7.9,7.9,5.8,8.0,4.3,3.7,2.8,1.2,1.4,1.5,20.0,12.5,8.5,9.9,8.8,7,3,6,6,3,16.3,15.8,14.8,17.8,11.5,12.6,6.6,3.5,4.7,4.0,7,3,6,6,3,1010.6,1010.2162544169602,1010.2162544169602,1010.2162544169602,1010.2162544169602,-0.3,-1.3,-2.3,-0.5,-2.1,0.0,0.0,0.0,0.0,0.0
