Region,date,avg.temp,max.temp,min.temp,precipitation,avg.wind.speed,max.wind.speed,max.wind.speed.dir,max.inst.wind.speed,max.inst.wind.speed.dir,min.atmos.pressure
D,5a3cc65f,26.4,34.1,21.6,0,1.3,3.2,SW,5.3,SW,
D,7b47ee19,26.4,33.5,21.8,0,1,2.4,SW,4.1,SW,
D,51b8c624,27.5,36.3,21,0,1.4,4.2,SW,7.1,SW,
D,e7d274fa,27.7,34.8,21.2,0,1.6,4.3,SW,7.4,S,
D,0a8d36b3,28,37,23,0,1.5,4.4,SW,6.8,SW,
D,d66dbde8,26.7,34,21.9,0,1.2,4,NE,8.1,NE,
D,90211c98,28.9,38.3,22.2,0,1.2,3.8,SE,8.1,E,
D,e024a7c1,29.2,38.8,21.8,0,1.4,3.2,SW,6.7,SW,
D,0d7be588,29,39.5,22.6,0,1.1,3.4,S,7.2,SE,
D,872286ee,28.4,35.9,23.8,0,1.7,4.8,SW,8.6,SW,
D,9ffd12f7,25.7,37.2,21.6,39,1.6,9.8,NE,18.2,NE,
D,ae42dbe5,23.6,30.7,18.3,0,1.2,4,SW,6.5,SW,
D,e80e7a95,26.4,34.4,20.9,10.5,1.8,5.1,SW,8.4,S,
D,75548385,26,32.8,21.8,0,0.9,2.9,SW,5.3,SW,
D,a9b408de,26.5,32.9,23.3,0,1.1,4.1,SW,6.9,S,
D,8f23084a,26.7,35.7,21.8,3,1.4,5.6,NE,9.7,NE,
D,a5dc2077,27.5,35.6,22.4,0,1.4,4.4,SW,7.9,SW,
D,2bf7f244,28,35.1,24.1,0,1.7,3.9,SW,7,SW,
D,332816cd,26.8,32.1,23.7,0,1.5,3.4,SW,5.9,SW,
D,2a387097,26.1,35.2,21.6,0,1.5,5.8,SW,10.8,SW,
D,2c01217f,23.9,33.8,19.2,13,1.3,4.8,NE,7,NE,
D,34dec5f6,24.7,32.4,21.5,3.5,1.4,4.8,SW,8.7,W,
D,2dcea3ac,23.7,31,21.2,37,1.7,6.1,NW,12.3,W,
D,a0505ac8,22.2,26.8,19.8,5,0.9,2.7,SW,4.2,SW,
D,2223946a,23.2,31.6,17.7,0,1.1,3.9,SW,7.5,SW,
D,a7a689f3,20.9,27.7,15.1,0,1.3,4.2,SW,6.7,SW,
D,a6690b20,24.2,30.5,20.8,0,1.1,3.5,SW,6.1,SW,
D,8ec6a468,24.2,28.6,22.3,9.5,1.1,2.9,NE,4.7,NE,
D,d87f3cc5,18.1,23.2,15,4.5,1,2.5,SW,4.7,SW,
D,f11f115e,20.8,26.3,17.7,0,0.8,2,SW,3.5,SW,
D,5a0cf267,21.6,29.1,17.6,0,1.1,3.3,SW,6,W,
D,c7560b77,21,26.8,18.1,0.5,0.8,3,SW,5.4,SW,
D,f6e9c265,20,27.1,15.4,0,1.6,3.7,SW,6.2,SW,
D,17dea885,18.4,23.2,15.1,0,1.3,2.9,SW,5.2,SW,
D,ec87fa76,19.1,26.3,14.2,0,1.5,4.7,SW,7.4,SW,
D,00173aec,19.5,26.7,16.4,0,1.2,3.5,SW,6.9,SW,
D,062e6b04,19.2,22.5,16.9,0,0.9,2.7,SW,4.7,SW,
D,eb71294d,19,26.4,12.4,0.5,1,4.9,NE,9.4,E,
D,07e1e9d7,15.4,22.2,9.5,0,1.3,3.4,SW,6,SW,
D,8a7f10b3,14.2,14.7,13.6,51.5,0.7,2.5,NE,4.5,NE,
D,66efd029,19.7,27.8,15.7,0,1.2,3,SW,5.5,SW,
D,60d681c1,17.4,24,13,0,1.6,4,SW,6.8,SW,
D,61190312,12,14.8,10.9,20.5,0.9,2.4,SW,4.4,SW,
D,1f0f34f7,12.2,19.6,8.8,0,1,2.8,SW,4.8,SW,
D,f5a6a585,12.2,17.9,8.1,0,1.1,4.3,SW,8.6,SW,
D,18f9e7cc,10.6,18.9,5.5,0,1.1,3.3,SW,7.1,SE,
D,adfeed55,11.9,21.5,6.6,0,0.9,3.5,SW,6.7,SW,
D,40a1af1c,10.1,18.7,4.3,0,0.9,3.7,SW,5.5,SW,
D,a1a1e7ca,8,17.8,2,0,0.8,3.5,SW,5.8,SW,
D,b97e0343,9.2,19,3.2,0,0.8,2.8,SW,5,SW,
D,93812b7e,11.4,13.9,7.3,16.5,0.6,2,NE,3.4,SW,
D,d3f4dbe6,13,20,8.7,4,1.1,4.4,SW,7.2,SW,
D,bf4752ab,8,15.4,3.4,0,1.1,4.4,SW,8.4,SW,
D,a65734f1,7,16.8,1.5,0,0.6,1.7,NE,2.9,SE,
D,9477f845,11.1,14.3,6.1,21.5,0.7,2.1,NE,3.1,NE,
D,126d015a,13,21.3,6.5,0.5,1,3.2,SE,5.9,SE,
D,3316291c,8.3,15.7,3.4,0,1.1,4,SW,8.6,SW,
D,2a064f46,6.6,15.3,1.5,0,1.1,4.1,SW,8.1,SW,
D,34e0fa27,7.6,17.9,1.6,0,0.7,3.1,SW,5.3,SW,
D,2df09c7d,8.3,16.1,1.9,0,0.7,2.6,SW,4.1,SW,
D,1fd050c9,10.7,19.7,4,0,0.7,2.9,NE,4.1,NE,
D,4b394f11,15.2,20.5,11.8,0,0.9,2.1,SW,3.6,SW,
D,5229294b,15.3,17.8,12.9,30.5,1,2.4,NE,4.6,NE,
D,55dffa70,10.1,17,5.4,0,0.8,2.2,SW,3.8,SW,
D,3200d46e,8.7,15.8,2.1,2,1.4,5.4,NE,10.5,NE,
D,1497d4fa,4.4,12,0.6,0,0.5,1.6,SE,2.8,S,
D,1fde1c0d,5.6,10.6,0.8,0,0.7,2.4,NE,4.7,SW,
D,3771b345,6.6,16.2,2.9,0,0.9,2.7,SE,5.1,SE,
D,42d25c52,7.4,16.4,1.1,0.5,1,3.6,NE,7.1,SW,
D,de47c6b1,4.9,14.8,-2,0,0.7,1.8,NE,3.3,SE,
D,f6e869f9,8,15.8,2.4,0,1.2,4.6,SW,9,SW,
D,ce8327e5,4.2,14.1,-1.5,0,0.6,1.6,NE,2.9,NE,
D,9479b481,6.6,15.1,1.5,0,0.9,3,SW,6.2,S,
D,c975f4de,1.1,6.2,-2.6,0,1.2,4.4,SW,7.6,S,
D,160a7a23,-0.1,3.1,-3.5,0,1.2,4.1,SW,7.9,SW,
D,f905cf8f,1.9,9.3,-4.4,0,1.1,3.6,SW,6.7,E,
D,69d3cf15,-0.5,8.9,-6.3,0,0.8,3.3,SW,7.3,SW,
D,ec56d28c,0.1,10.1,-5.5,0,0.9,3.8,SW,6.1,W,
D,fe2a1385,3.4,12.3,-3.4,0,0.9,3.6,W,6.9,W,
D,d685bccd,5.1,11.9,0.5,1.5,0.8,2.1,SW,3.6,SE,
D,045d984a,3.8,11.2,-1.1,0,0.7,2.2,NE,4.1,NE,
D,8f3301dd,-0.5,4.4,-4.7,0,1.3,3.9,SW,8.6,SW,
D,d784836e,0.5,5.4,-2.8,0,1.4,5.3,E,9.7,SE,
D,45c7cc36,0.9,5.4,-2.5,0,1.5,5.2,E,9.5,E,
D,5522943d,0.5,7.2,-3.9,0,1.2,4.9,NE,9.3,E,
D,482285fd,2.8,8.6,-2.5,0,1.1,3.9,E,7.1,NE,
D,d00b81c2,0.6,4.5,-2.5,0,2,6.3,SW,13.2,S,
D,1c128f24,-2.2,2.6,-6.4,0,1.2,4.1,NE,7.8,SW,
D,bdbe8e1b,-1.3,5.3,-5.8,0,1,3.9,SW,7.4,SW,
D,9fc95fc8,-0.1,4.7,-3.9,0,1,2.7,SW,4.7,SW,
D,7720c939,3.1,12.6,-1.5,0,1,4.8,SW,7.4,W,
D,12ebcf1c,0.6,6.6,-3.8,0,1.2,3.9,NE,7.2,SW,
D,a7d79d03,0.5,6,-4.8,0,1.4,5.3,SW,8.7,SW,
D,f3fb3afc,-1.5,7.2,-7.2,0,0.7,3.3,SW,5.6,SW,
D,097fbcd6,4.3,11.2,-1.8,0,0.6,3,NE,5.3,NE,
D,17a24b01,5,6.3,3.5,20,0.3,1.2,NE,1.8,NE,
D,42416e2d,5,6.5,3.6,21,0.4,2.1,NE,3.5,NE,
D,c69a9de8,-0.1,5.8,-4.6,0,1.2,4.2,SW,8.2,SW,
D,b0ce4adc,2.4,10.9,-2.2,0,1.2,4.6,SW,8,SW,
D,6adfdf3c,2.3,7.5,-1.8,0,1.6,4.4,E,9.5,SE,
D,cae43418,5.3,14.1,0.1,0,1.2,4.3,NE,7.9,NE,
D,f5810561,2.5,11.3,-3.5,0,1.2,3.6,SW,6.6,E,
D,2ef020bc,4.2,12.8,-0.6,0,0.4,1.5,NE,2.2,NE,
D,7452db10,7.7,11.2,6.2,29,1.3,5.4,SW,12.5,S,
D,e6119448,3.7,7.8,0.5,0.5,2,4.2,E,8.7,SW,
D,b4d1cb3e,0.5,3.6,-2.8,0,2.6,7.7,SW,13.9,SW,
D,2afaaccf,-0.9,4.4,-5.2,0,1.6,5.3,NE,9.4,SE,
D,cbea592f,4.6,15.6,-4.3,0,1.3,5.6,SW,9.9,SW,
D,a17d1728,9,20.5,1.2,0,1.3,4.5,NE,8.8,NE,
D,1b9187a8,9,20.4,1.1,0,1.3,4.5,SW,7.8,SW,
D,41337c04,3.7,13.5,-4.4,0,1.1,4.6,W,8,SW,
D,81b06c2a,4.1,11.9,-1.4,0,1.6,5,SW,8,SW,
D,e36f39b6,3.8,14.4,-4.1,0,1.2,4.3,SW,7.1,SW,
D,9127e3a8,9.4,18,0.6,0,1.7,5.7,SW,10.4,SW,
D,c4c4c684,9,16.2,2,31,1.6,6.5,SW,12,SW,
D,e4946d69,8.2,15.2,4,0,1.4,4.4,SW,7.4,SW,
D,53bc7ded,7.5,12.7,2.6,12.5,0.9,4,SW,7.3,SW,
D,9b05a1d1,10.7,19.4,6.8,1,1.4,3.9,SW,6.6,SW,
D,64ef4c76,7.5,12.3,4.4,0.5,1.7,3.6,SW,6.7,SW,
D,34633953,8.3,14.9,3.7,0,1,3.3,SW,5.3,SW,
D,2ae2f18f,8.2,17.9,1.2,0,1.5,4.8,SW,8.9,SW,
D,baf139a2,6.7,11.9,2.4,10,0.8,2.6,SW,5.6,SW,
D,7a9cb2cb,7.8,10.5,6,12.5,1.3,4.4,SW,7.4,SW,
D,6dd721a3,7.4,19.3,-1.1,0,1.2,4.2,SW,8.3,SW,
D,50ee5b5f,7.9,15.3,1.2,0.5,1,3.7,SW,7.9,SW,
D,6af45bf9,10.6,21,3.2,0,1.5,4.9,SW,9.2,SW,
D,ff88c3dd,10.2,21.2,2.5,0,1.5,5.3,SW,9.3,SW,
D,984b2a45,11.8,20,3,0,2,5.1,SW,9.3,SW,
D,1f83569b,12.9,16.9,10.3,92,1,4,SW,8.6,W,
D,8f909eb6,8.8,14.5,2,0,1.7,4.9,SW,9.2,SW,
D,48113d0d,6.8,16.4,-0.7,0,1.2,3.3,SW,6.7,SW,
D,1df21821,9.8,20.7,0.1,0,1.6,4.4,SW,7.8,SW,
D,5f5aae65,9,16.1,4.5,0,1.1,2.9,SW,4.8,SW,
D,6263d499,9.2,18.6,1.1,0,1.5,4.5,SW,10,SW,
D,5879d43f,10.3,18.7,1.5,0,1.6,4.6,SW,7.8,SW,
D,7.84E+08,12.2,16.4,9.3,43,1.6,5.3,NW,10.6,NW,
D,cd054c1b,15.1,25.3,9,8.5,1.1,3.7,SW,8,SW,
D,0258884d,15.8,22.4,10.4,0,1.8,4.5,SW,7.2,SW,
D,384288eb,14,22.2,6.8,0,1.7,5,SW,8.4,SW,
D,33bf2997,13.1,20.1,5.6,6.5,1.8,5.1,SW,8.2,SW,
D,681f73fc,10.3,19.9,2,0,1.8,4.9,SW,8.8,W,
D,0c439fc2,12.4,20.6,4.5,0,2.1,5.2,SW,8.4,SW,
D,7245b961,12.1,15.7,9.1,7,1.2,3.7,SW,6.2,SW,
D,e006f639,15.5,23.9,7.5,2.5,2.1,5.5,SW,9.8,NE,
D,0dd475d9,10.7,18.5,5.4,0,2.5,6,SW,10.4,SW,
D,583750f5,9.9,17.4,4.3,0,1.1,4.6,SW,7.4,SW,
D,96627440,11.1,12.9,9.6,31,0.7,2.8,SW,5.3,SW,
D,7d390308,10.2,20.3,1.8,0,1.5,4.6,SW,8.6,S,
D,3ece1004,14.4,26.9,4.7,0,1.4,4.7,SW,9,SW,
D,40c836a7,13,24.3,3.3,0,1.9,6.7,SW,11.4,SW,
D,d28b79ff,14.9,22,9.1,0,1.9,4.6,SW,7.6,SW,
D,3f59fa1f,14.4,23.4,7.1,0,1.7,4.9,SW,10.9,SW,
D,6abadf33,11.3,21.1,3.4,0,2.2,6.1,SW,11.4,SW,
D,a6b9f6b3,11.6,14,8,1.5,0.9,2.2,NE,3.8,NE,
D,706d6247,9.9,12.9,6.1,4,1.1,3.4,SW,9.6,SW,
D,8dd70895,9.9,19.1,4.5,0.5,1.2,4.4,SW,9.3,SE,
D,0bae4a44,13.3,17.8,9.7,30,1,4.3,NW,7.2,W,
D,6dbe6d09,16.2,23.9,9.2,0,1.7,5.5,SW,11.5,E,
D,7e7675c8,14.3,19.6,9.3,0,1.3,3.7,SW,6.5,SW,
D,8a189814,17.4,25.8,11.7,0,1.3,4,SW,6.4,SW,
D,b721e2e8,20.4,30.5,12.6,0,1.8,5.4,SW,9,SW,
D,93853fe7,15,16,13.4,4.5,0.7,2.7,SW,4.5,SW,
D,a99f3f41,19.1,22.8,15.7,11,0.7,1.7,NE,3,NE,
D,ba30bb1d,21.2,29.2,17.5,10.5,1.1,4.3,SW,7.6,SW,
D,25f3b1af,18.5,20.7,15,11.5,0.7,2.1,NE,2.9,NE,
D,85903243,15.7,19.3,13.1,41.5,0.9,2.2,NE,3.4,NE,
D,230455c4,18.3,27.3,10.6,0,1.5,4.4,SW,8.1,SW,
D,1e3d2f38,17.8,25.1,13,0.5,1.1,3.1,W,5.2,W,
D,3a99f237,17.5,24.4,10,0,1.6,4,E,8,E,
D,0083f291,13,14.9,12.1,45.5,0.7,1.9,SW,4,SW,
D,7b23eadc,18.8,27.8,11.3,0,1.2,4.5,SW,8.5,S,
D,80f0659a,20.6,28.1,15.1,0,1.8,5.7,SW,10.5,SW,
D,54ff8bb2,18.8,20.6,16.5,28,1.3,3,NE,5.3,NE,
D,d038d551,20.1,29.1,14.7,0,1.3,3.8,SW,6.3,SW,
D,705b56bd,19.3,26.4,15,0.5,1.2,2.9,SW,4.9,SW,
D,dbc705b1,21.8,28.7,16.6,0,1.6,5.2,SW,8,SW,
D,e9bfa1cd,21.2,29.8,15,21,1.6,4.4,SW,8,SW,
D,41e6ee33,20.5,29.1,16.2,2,1.7,5.3,SW,9.2,SW,
D,694fbbab,19.9,26.5,15.9,0,1.2,3.5,SW,6.2,SW,
D,dc73e9b4,17.4,19.6,15.5,28.5,0.7,2.5,NW,6.1,W,
D,25686a38,21.1,29.4,15.3,0,1.7,4.7,SW,7.9,SW,
D,72dbc861,20.8,26.8,16,0,1.1,3.8,SW,7.4,S,
D,6407b112,20.3,27.2,17.1,7,1.3,5,SW,8.2,SW,
D,31e4943e,21.1,28.3,16.4,0,1.6,5.2,SW,8.9,SW,
D,40a36c1d,20.9,28.3,15.5,0,1.5,4.5,SW,6.8,SW,
D,15404931,21.9,27.4,16.5,0,1.5,3.8,SW,5.8,SW,
D,e8fa23e3,21.5,25.4,18.9,0,1.2,3.7,SW,6.4,SW,
D,f5e6f5ca,19.7,20.8,18.4,61.5,0.8,2.1,SW,4.4,SW,
D,c8df8f36,20.6,22.4,19.3,122,0.9,2.1,NE,3.1,NE,
D,494a0415,21.4,23.7,20,61.5,0.8,2.2,NE,3.2,NE,
D,dc369c31,24.5,32.7,20.1,2.5,1.3,3.5,SW,6,SW,
D,39e12796,24.1,31.7,19.7,0.5,1.4,4.8,NE,7.1,NE,
D,4dd3a8da,22.5,29.3,19.5,4,1,3.6,SW,6.3,SW,
D,df90e782,24.5,33.1,18.4,0,1.6,4.7,SW,7.9,SW,
D,cf75bf89,25,33.5,17.5,0,1.7,4.4,SW,7.7,SW,
D,fa6aa441,26.7,35.3,20.5,0,1.7,5.3,SW,8.4,SW,
D,90fdea46,27.1,35.1,21.4,0,1.7,4.9,SW,8.4,SW,
D,68347dbb,25.9,34.4,22.5,5.5,1.4,4,SW,7.1,S,
D,5bfafa13,25.8,32.4,21.5,0,1.6,4.3,SW,8.6,W,
D,fa56fb2c,25.9,33.2,21.3,1,1.6,4.2,SW,7.4,SW,
D,aa572500,23.2,27.5,20.6,0.5,1.1,2.9,SW,4.5,SW,
D,7e58cb28,26.8,34.7,20.7,0,1.7,4.6,SW,8.2,SW,
D,3f2bbd24,26.7,33,23,0,1.6,4.7,SW,7.7,SW,
D,9f483ec8,25.5,34.3,20.6,19,1.7,6.9,NE,12.5,NE,
D,df431396,26.5,33.2,22.7,0,1.6,4.4,SW,7.2,SW,
D,0b4cfdbe,28.1,36,21.5,0,1.8,4.7,SW,7.3,SW,
D,bc64ed3a,28.7,37,22.3,0,1.4,4,SW,7.1,SW,
D,b2b23881,28,35.3,22.2,0,1.6,4.2,SW,7.7,SW,
D,29043918,27.8,36.5,23.1,0,1.2,4.4,SW,7.9,SW,
D,13638245,24.4,32.3,18.2,0,1.1,3.2,SW,5.7,SW,
D,83704a68,22.6,28.2,20.5,7,0.9,2.7,NE,5.2,SW,
D,093948d8,20.6,22.1,19.6,68.5,1,2.4,NE,4.6,NE,
D,5cda6df4,21.9,23.5,20.1,84,1,3.1,NE,5.2,NE,
D,1e72dbb0,21.9,23.9,20.1,57,1,2.9,SW,5.2,SW,
D,616ea631,21,22.5,19.5,13.5,0.6,2,NE,2.7,SW,
D,36fccda7,21.5,24.5,19.9,125.5,1.1,2.3,NE,3.7,NE,
D,b1fdc5ae,23,28.4,20.1,5,1,2.6,SW,4.7,SW,
D,3bb4c71e,23,30,19.7,4,0.9,2.1,NE,3.2,NE,
D,2cff5476,23.8,29.5,20.9,0,0.9,1.9,NE,3.1,NE,
D,044c3cb8,25.2,33.5,19.6,0,1.1,3.1,SW,5.4,SW,
D,3e563c1e,26.1,35.7,20,0,1.3,3.2,SW,5.3,W,
D,241c9755,26.3,36,19.8,0,1.1,4.7,NE,7.8,NE,
D,9120c54a,26,35.6,19.8,0,1.4,3.6,SW,7,SW,
D,d36fc801,21.1,22.5,19.6,22.5,0.7,2.1,NE,3.3,NE,
D,1699af40,21.9,26.6,19.3,16.5,1,3.3,SW,5.2,SW,
D,6362c9bf,20.6,28.9,15.3,0,1.5,4.4,SW,7,SW,
D,3d388801,23.1,30.9,17.6,0,1.4,3.6,SW,6.6,SW,
D,7b13b5ec,21.2,25.3,18.6,0,0.8,2,NE,3.3,S,
D,208adcad,21.3,28.3,18.3,0,1.3,4.2,SW,7.3,SW,
D,eedff818,20.8,25.4,18,1.5,0.9,3.1,SW,6.1,SW,
D,3ad01630,21.8,25.3,19.3,28.5,0.9,2.4,NE,3.7,SW,
D,484c2e5b,22.9,30.1,19.4,0,1,3,SW,6.4,SW,
D,2dc2d614,21.5,28.4,17.4,0,1,3.2,SW,5.8,SW,
D,0d927df9,21.5,30,16.4,0,1.1,3.2,SW,6.4,SW,
D,326a865f,18.3,19.2,17.3,13.5,0.8,3.1,SW,6.9,SW,
D,fc3fa2ea,19.7,26.8,16.2,0,1.4,4.5,SW,8.1,SW,
D,5aac74a9,20.1,28.2,14.9,0,1.3,4.2,SW,7.5,SW,
D,18fae49c,18.7,21.5,16.5,1.5,0.7,2.4,NE,3.8,NE,
D,4d19c1b0,19.3,29.6,13.7,0,1,2.7,SW,4.6,SW,
D,b0a3ab62,18.1,28.1,11.2,0,1,3.1,SW,5.7,SW,
D,eebdce12,19.4,29.3,10.6,0,1.1,3.1,SW,5.8,SW,
D,115723b5,21.2,28.4,17,0,1.5,4.1,SW,7.2,SW,
D,46e481ec,21.2,29.1,16.3,0,1.2,3.4,SW,5.5,SW,
D,02c5c300,19.6,25.9,14.5,0,1.2,4.2,SW,6.7,SW,
D,d4fd36c0,20.9,30,14.6,0,1.2,3.7,SW,6.9,SW,
D,44eefeed,21.3,25.9,17.6,26,0.8,2.6,SW,4.4,SW,
D,8254cfbb,19.7,25.9,15.6,0,1.2,4,SW,6.5,S,
D,a6f012b4,19.4,26.3,15.8,0,0.8,2.3,SW,4.2,SW,
D,b54ff73e,11.3,13.8,9.2,0,1,2.5,SW,4.2,SW,
D,91b2797d,9.7,16.8,4.1,0,1,2.8,SW,4.9,SW,
D,b807fd87,10.7,19,5.7,0,1.1,5.4,SW,8.6,SW,
D,8e0a48e0,13.7,21,9.5,0,1,3.2,SW,5.8,SW,
D,9df85983,11,19.4,6.8,0,1,3.9,SW,7.3,SW,
D,c9d4fe7c,10.8,18.4,7,0,0.9,3.4,SW,5.5,SW,
E,229b70a3,-0.6,5.2,-5.9,0,1.5,3.8,NW,9.8,W,
E,3134f4ff,1.3,9.6,-6.1,0,1.5,5.4,NW,11.6,NW,
E,dbfaf910,8.6,15.4,2.2,0,1.9,4.2,NW,10.7,NW,
E,3aea0cf0,7.6,15.6,2.4,3,1.9,5.6,NW,14.2,NW,
E,f0227f56,0.9,3.4,0,41.5,0.2,1.3,SE,2.9,SE,
E,d486a259,2.6,8.7,-1.4,0.5,0.5,1.9,NW,4.3,NW,
E,7cdfeda7,6.1,9.9,2.4,31.5,0.5,2.7,N,8.1,N,
E,38de5d00,6.3,11.5,-1.5,14,1.9,4.6,NW,12.2,NW,
E,8c2d8dcc,9.8,19.5,1.9,0,1.1,2.8,SW,8.1,SW,
E,7197e71e,10.1,17.6,3.7,0,1.4,4.2,NW,10,NW,
E,593eb286,8.6,19.4,-0.3,0,1.1,4.1,S,9.8,SW,
E,29b6c876,11.2,19.4,1.7,0,1,3.5,SW,8.2,S,
E,7d9a6f89,15,23.8,8.1,0,1.1,3,NW,7.5,NW,
E,d5c32077,12.3,14.9,10.1,21.5,0.5,2.1,SE,6.4,S,
E,6aee08b4,15,20.7,10.8,0.5,0.6,2.1,SW,5.4,SW,
E,bee1e69c,12.7,17.7,9.2,4,1.1,3.3,NW,8.3,NW,
E,ff929090,5.7,11.2,-1.6,1.5,1.7,5.3,NW,12.4,NW,
E,5ff1137c,5.9,15.2,-3.4,0,0.8,2.6,S,7,W,
E,67bb94af,8.7,12.8,4.7,6,0.5,2.3,NW,5.2,NW,
E,93abdff0,10.5,15.4,6.2,29,0.4,1.2,E,5.4,NE,
E,b70f02ff,10.5,17.4,4.3,0,1.4,3.7,NW,10.4,SW,
E,2bdb4125,11.6,21.9,3.3,0,1.1,2.6,S,8.9,SE,
E,fc2c3636,12.3,20,3.9,0,1,2.7,NW,7.1,NW,
E,5d803709,11.1,17.9,6,7.5,0.9,2.9,SW,7.8,NW,
E,1bd0da7f,9.8,18,3.4,0,0.9,3,SW,7.2,NW,
E,2bf8f976,10.6,13,9.1,15,0.2,1,NW,2,N,
E,4aebb70a,13,19.9,7.8,0,0.6,2.8,S,6.4,SW,
E,39b80db2,13.5,20.9,8.1,0,0.7,2.2,SE,6,S,
E,295d55b9,13.1,22.3,6.6,0,0.7,2.3,S,6,SW,
E,d9f6669e,13,22,6.3,0,1,3.7,S,8.9,S,
E,197576b0,14.9,25.2,5.7,0,1.2,3.6,NW,8.9,W,
E,ce8201a3,17,28.9,6.3,0,1,2.5,SW,6.6,S,
E,8da77a9a,18.8,28.5,10.7,0,1,2.9,NW,8,NW,
E,68de3347,14,19.3,5.3,4.5,1,3.2,NW,8,W,
E,07aac6ee,13.1,19.1,9.2,2.5,0.6,2,S,5.5,SW,
E,76ed3ecd,14.3,22,8.3,0,0.9,2.6,S,6.5,SE,
E,230e1be1,13.8,18.5,8.5,0,0.5,1.2,NW,3.4,SW,
E,6261c0cb,16.6,25,9.9,0,0.7,2.6,SW,5.8,S,
E,143ab6e7,18.2,27.4,10,0,1,2.8,NW,7,W,
E,54864238,14.7,17.3,12.3,64.5,0.5,1.6,S,3.6,SW,
E,c6c50d60,17.7,23.4,13.9,4.5,0.7,2.9,NW,7.2,NW,
E,526a5b91,15.3,19.7,13,0.5,0.4,1.7,S,2.6,NW,
E,af91095a,14.1,18.7,10.1,19.5,0.4,1.8,S,4.4,S,
E,df1973aa,13.9,21.3,7.8,23.5,0.6,2,S,5.7,SW,
E,b8da9a32,13.1,20.6,8.2,4.5,0.6,2.8,S,7.4,S,
E,2fea2845,15.1,23.6,8,0,0.8,2.5,SW,6.6,SW,
E,bff9e068,15.5,23.8,9.2,2,0.6,2.2,S,6,S,
E,328e0e20,14.2,18.5,9.4,15.5,2.1,4.6,NW,15.8,NW,
E,b592908b,15.7,23.7,9.2,0,1,2.6,S,7.8,W,
E,ca8eed0a,14.9,22.4,8.4,0,0.9,2.5,NW,6.7,SW,
E,f094edac,16.4,24.1,9.3,0,0.9,2.2,S,6.7,W,
E,ed94fc6c,17.2,24.1,11.8,0,0.6,1.6,NW,5.5,SE,
E,8d746fae,15.8,21.4,10.9,9.5,0.4,2.3,SE,6.8,S,
E,aecc3cae,16.2,24.8,9.2,0,0.8,3.2,S,7.1,SE,
E,7ac3d286,17.4,25.4,10.3,0,0.9,2.3,S,5.7,SW,
E,085feaed,18.6,21.2,16,64.5,0.6,2.8,N,6.8,NW,
E,443e5417,18.8,22.9,14.7,1.5,0.5,2,SW,3.4,S,
E,d67d1b4f,18.2,23.1,15,1,0.3,1.2,S,3.6,SW,
E,84bd4439,18.8,22.5,14.6,13,0.4,1.6,S,3.9,NW,
E,49009861,18.5,22.3,14.6,0.5,0.4,1.3,SW,2.5,S,
E,1ce3bd4d,18.8,25,15.7,2.5,0.4,2.2,S,3.2,S,
E,9bff23e6,18.8,24.8,15.9,15,0.5,2.7,S,4.9,SE,
E,60a9509d,18.5,24.2,15.7,1,0.5,2.6,S,6,SW,
E,5ab3503b,18.1,23.9,15.9,0.5,0.5,2.5,S,5.8,S,
E,6a9b7332,18.2,21.6,15.6,24.5,0.2,1.3,S,3.7,NW,
E,6fb420a6,19.4,22.1,17.5,24,0.3,1.2,S,2.3,SW,
E,fdf76ffe,19.4,23.4,16.5,8.5,0.4,1.7,NW,3.5,NW,
E,97b4c38c,19.7,27.1,15.3,0,0.6,2.8,S,7.7,SE,
E,c257e6a0,18.6,23.2,15.1,55.5,0.5,2.7,NE,7.5,N,
E,0c02c215,19.3,24,16.9,15,0.5,2.5,NW,6,NW,
E,d80d2c3d,19.2,22.2,16.4,1.5,0.3,1.3,NW,2.7,NW,
E,6f253cb9,19.8,24.7,15.9,0,0.6,1.9,NW,4.1,NW,
E,a79ce085,19.2,21.9,16.7,24.5,0.3,1.3,S,4.5,SE,
E,58760d22,21.3,29.1,16.3,0,0.6,2.3,S,5.9,SW,
E,ebdd960f,21,27.4,15.7,0,0.6,1.7,SW,4.3,SE,
E,b5bab358,21.1,28,16.4,8.5,0.5,1.5,S,3.7,SW,
E,7dd6aca5,20.2,22.3,18.8,101,0.7,2.3,NE,8.6,E,
E,ddb52f49,22.5,29.2,17.9,0.5,0.6,2.5,S,5.6,S,
E,d610e6fd,22.8,29.2,17.5,2,0.7,2.5,S,6.2,S,
E,46032ed0,22.8,30.1,17.5,0,0.6,2.2,N,5.8,N,
E,b303622d,23.2,31.1,17.4,0,0.7,2.2,S,5.2,SW,
E,cc92ae95,23.4,31,18.2,0,0.5,2.5,NW,6.5,SW,
E,f688ae33,23.7,30.6,18.8,4,0.7,3.1,SW,5.9,SW,
E,d6c86408,23.8,30.3,20.1,0,0.5,2.1,SW,5.5,S,
E,937c5c43,23.5,31.2,18,0,0.6,2.5,N,5.5,SW,
E,7d75fecb,23.2,31.3,16.8,0,0.8,2.4,NW,5.6,S,
E,e6c3ff52,23.6,31.3,17.8,0,0.8,2.5,SW,5.9,S,
E,7757bcb2,23.6,30.3,18.1,0,0.6,2.2,SW,4.8,SW,
E,ece1bd2b,22.7,28.1,18.8,3.5,0.7,2.2,S,5.2,S,
